landcover_class,geometry,landcover_name
5.999999999999943,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.04, 28.65], [77.07000000000001, 28.65], [77.07000000000001, 28.674999999999997], [77.04, 28.674999999999997], [77.04, 28.65]]]}",
5.999999999999963,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.07000000000001, 28.65], [77.10000000000001, 28.65], [77.10000000000001, 28.674999999999997], [77.07000000000001, 28.674999999999997], [77.07000000000001, 28.65]]]}",
5.999999999999968,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1, 28.65], [77.13, 28.65], [77.13, 28.674999999999997], [77.1, 28.674999999999997], [77.1, 28.65]]]}",
5.999999999999963,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.13, 28.65], [77.16, 28.65], [77.16, 28.674999999999997], [77.13, 28.674999999999997], [77.13, 28.65]]]}",
5.999999999999965,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.16, 28.65], [77.19, 28.65], [77.19, 28.674999999999997], [77.16, 28.674999999999997], [77.16, 28.65]]]}",
5.999999999999982,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.19, 28.65], [77.22, 28.65], [77.22, 28.674999999999997], [77.19, 28.674999999999997], [77.19, 28.65]]]}",
5.999999999999956,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.22, 28.65], [77.25, 28.65], [77.25, 28.674999999999997], [77.22, 28.674999999999997], [77.22, 28.65]]]}",
5.9999999999999645,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.25, 28.65], [77.28, 28.65], [77.28, 28.674999999999997], [77.25, 28.674999999999997], [77.25, 28.65]]]}",
5.9999999999999325,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.28, 28.65], [77.31, 28.65], [77.31, 28.674999999999997], [77.28, 28.674999999999997], [77.28, 28.65]]]}",
5.999999999999953,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.31, 28.65], [77.34, 28.65], [77.34, 28.674999999999997], [77.31, 28.674999999999997], [77.31, 28.65]]]}",
5.999999999999977,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34, 28.65], [77.37, 28.65], [77.37, 28.674999999999997], [77.34, 28.674999999999997], [77.34, 28.65]]]}",
5.999999999999954,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37, 28.65], [77.4, 28.65], [77.4, 28.674999999999997], [77.37, 28.674999999999997], [77.37, 28.65]]]}",
5.999999999999949,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.4, 28.65], [77.43, 28.65], [77.43, 28.674999999999997], [77.4, 28.674999999999997], [77.4, 28.65]]]}",
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8, 28.674999999999997], [76.83, 28.674999999999997], [76.83, 28.699999999999996], [76.8, 28.699999999999996], [76.8, 28.674999999999997]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83, 28.674999999999997], [76.86, 28.674999999999997], [76.86, 28.699999999999996], [76.83, 28.699999999999996], [76.83, 28.674999999999997]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86, 28.674999999999997], [76.89, 28.674999999999997], [76.89, 28.699999999999996], [76.86, 28.699999999999996], [76.86, 28.674999999999997]]]}",Crops
5.999999999999972,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.89, 28.674999999999997], [76.92, 28.674999999999997], [76.92, 28.699999999999996], [76.89, 28.699999999999996], [76.89, 28.674999999999997]]]}",
5.999999999999983,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.92, 28.674999999999997], [76.95, 28.674999999999997], [76.95, 28.699999999999996], [76.92, 28.699999999999996], [76.92, 28.674999999999997]]]}",
5.999999999999946,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.95, 28.674999999999997], [76.98, 28.674999999999997], [76.98, 28.699999999999996], [76.95, 28.699999999999996], [76.95, 28.674999999999997]]]}",
5.999999999999985,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.98, 28.674999999999997], [77.01, 28.674999999999997], [77.01, 28.699999999999996], [76.98, 28.699999999999996], [76.98, 28.674999999999997]]]}",
5.999999999999994,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.01, 28.674999999999997], [77.04, 28.674999999999997], [77.04, 28.699999999999996], [77.01, 28.699999999999996], [77.01, 28.674999999999997]]]}",
5.999999999999939,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.04, 28.674999999999997], [77.07000000000001, 28.674999999999997], [77.07000000000001, 28.699999999999996], [77.04, 28.699999999999996], [77.04, 28.674999999999997]]]}",
5.999999999999961,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.07000000000001, 28.674999999999997], [77.10000000000001, 28.674999999999997], [77.10000000000001, 28.699999999999996], [77.07000000000001, 28.699999999999996], [77.07000000000001, 28.674999999999997]]]}",
5.999999999999966,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1, 28.674999999999997], [77.13, 28.674999999999997], [77.13, 28.699999999999996], [77.1, 28.699999999999996], [77.1, 28.674999999999997]]]}",
5.999999999999964,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.13, 28.674999999999997], [77.16, 28.674999999999997], [77.16, 28.699999999999996], [77.13, 28.699999999999996], [77.13, 28.674999999999997]]]}",
5.999999999999959,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.16, 28.674999999999997], [77.19, 28.674999999999997], [77.19, 28.699999999999996], [77.16, 28.699999999999996], [77.16, 28.674999999999997]]]}",
5.999999999999978,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.19, 28.674999999999997], [77.22, 28.674999999999997], [77.22, 28.699999999999996], [77.19, 28.699999999999996], [77.19, 28.674999999999997]]]}",
1.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.22, 28.674999999999997], [77.25, 28.674999999999997], [77.25, 28.699999999999996], [77.22, 28.699999999999996], [77.22, 28.674999999999997]]]}",Trees
5.999999999999964,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.25, 28.674999999999997], [77.28, 28.674999999999997], [77.28, 28.699999999999996], [77.25, 28.699999999999996], [77.25, 28.674999999999997]]]}",
5.999999999999935,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.28, 28.674999999999997], [77.31, 28.674999999999997], [77.31, 28.699999999999996], [77.28, 28.699999999999996], [77.28, 28.674999999999997]]]}",
5.999999999999952,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.31, 28.674999999999997], [77.34, 28.674999999999997], [77.34, 28.699999999999996], [77.31, 28.699999999999996], [77.31, 28.674999999999997]]]}",
5.999999999999987,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34, 28.674999999999997], [77.37, 28.674999999999997], [77.37, 28.699999999999996], [77.34, 28.699999999999996], [77.34, 28.674999999999997]]]}",
5.999999999999989,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37, 28.674999999999997], [77.4, 28.674999999999997], [77.4, 28.699999999999996], [77.37, 28.699999999999996], [77.37, 28.674999999999997]]]}",
5.999999999999952,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.4, 28.674999999999997], [77.43, 28.674999999999997], [77.43, 28.699999999999996], [77.4, 28.699999999999996], [77.4, 28.674999999999997]]]}",
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8, 28.7], [76.83, 28.7], [76.83, 28.724999999999998], [76.8, 28.724999999999998], [76.8, 28.7]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83, 28.7], [76.86, 28.7], [76.86, 28.724999999999998], [76.83, 28.724999999999998], [76.83, 28.7]]]}",Crops
6.000000000000008,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86, 28.7], [76.89, 28.7], [76.89, 28.724999999999998], [76.86, 28.724999999999998], [76.86, 28.7]]]}",
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.89, 28.7], [76.92, 28.7], [76.92, 28.724999999999998], [76.89, 28.724999999999998], [76.89, 28.7]]]}",Crops
6.000000000000006,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.92, 28.7], [76.95, 28.7], [76.95, 28.724999999999998], [76.92, 28.724999999999998], [76.92, 28.7]]]}",
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.95, 28.7], [76.98, 28.7], [76.98, 28.724999999999998], [76.95, 28.724999999999998], [76.95, 28.7]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.98, 28.7], [77.01, 28.7], [77.01, 28.724999999999998], [76.98, 28.724999999999998], [76.98, 28.7]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.01, 28.7], [77.04, 28.7], [77.04, 28.724999999999998], [77.01, 28.724999999999998], [77.01, 28.7]]]}",Crops
6.000000000000008,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.04, 28.7], [77.07000000000001, 28.7], [77.07000000000001, 28.724999999999998], [77.04, 28.724999999999998], [77.04, 28.7]]]}",
6.000000000000022,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.07000000000001, 28.7], [77.10000000000001, 28.7], [77.10000000000001, 28.724999999999998], [77.07000000000001, 28.724999999999998], [77.07000000000001, 28.7]]]}",
5.999999999999983,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1, 28.7], [77.13, 28.7], [77.13, 28.724999999999998], [77.1, 28.724999999999998], [77.1, 28.7]]]}",
5.999999999999955,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.13, 28.7], [77.16, 28.7], [77.16, 28.724999999999998], [77.13, 28.724999999999998], [77.13, 28.7]]]}",
5.999999999999961,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.16, 28.7], [77.19, 28.7], [77.19, 28.724999999999998], [77.16, 28.724999999999998], [77.16, 28.7]]]}",
6.00000000000004,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.19, 28.7], [77.22, 28.7], [77.22, 28.724999999999998], [77.19, 28.724999999999998], [77.19, 28.7]]]}",
6.000000000000002,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.22, 28.7], [77.25, 28.7], [77.25, 28.724999999999998], [77.22, 28.724999999999998], [77.22, 28.7]]]}",
6.000000000000029,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.25, 28.7], [77.28, 28.7], [77.28, 28.724999999999998], [77.25, 28.724999999999998], [77.25, 28.7]]]}",
6.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.28, 28.7], [77.31, 28.7], [77.31, 28.724999999999998], [77.28, 28.724999999999998], [77.28, 28.7]]]}",Built area
5.999999999999962,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.31, 28.7], [77.34, 28.7], [77.34, 28.724999999999998], [77.31, 28.724999999999998], [77.31, 28.7]]]}",
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34, 28.7], [77.37, 28.7], [77.37, 28.724999999999998], [77.34, 28.724999999999998], [77.34, 28.7]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37, 28.7], [77.4, 28.7], [77.4, 28.724999999999998], [77.37, 28.724999999999998], [77.37, 28.7]]]}",Crops
6.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.4, 28.7], [77.43, 28.7], [77.43, 28.724999999999998], [77.4, 28.724999999999998], [77.4, 28.7]]]}",Built area
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8, 28.724999999999998], [76.83, 28.724999999999998], [76.83, 28.749999999999996], [76.8, 28.749999999999996], [76.8, 28.724999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83, 28.724999999999998], [76.86, 28.724999999999998], [76.86, 28.749999999999996], [76.83, 28.749999999999996], [76.83, 28.724999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86, 28.724999999999998], [76.89, 28.724999999999998], [76.89, 28.749999999999996], [76.86, 28.749999999999996], [76.86, 28.724999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.89, 28.724999999999998], [76.92, 28.724999999999998], [76.92, 28.749999999999996], [76.89, 28.749999999999996], [76.89, 28.724999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.92, 28.724999999999998], [76.95, 28.724999999999998], [76.95, 28.749999999999996], [76.92, 28.749999999999996], [76.92, 28.724999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.95, 28.724999999999998], [76.98, 28.724999999999998], [76.98, 28.749999999999996], [76.95, 28.749999999999996], [76.95, 28.724999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.98, 28.724999999999998], [77.01, 28.724999999999998], [77.01, 28.749999999999996], [76.98, 28.749999999999996], [76.98, 28.724999999999998]]]}",Crops
5.999999999999999,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.01, 28.724999999999998], [77.04, 28.724999999999998], [77.04, 28.749999999999996], [77.01, 28.749999999999996], [77.01, 28.724999999999998]]]}",
5.999999999999991,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.04, 28.724999999999998], [77.07000000000001, 28.724999999999998], [77.07000000000001, 28.749999999999996], [77.04, 28.749999999999996], [77.04, 28.724999999999998]]]}",
5.999999999999968,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.07000000000001, 28.724999999999998], [77.10000000000001, 28.724999999999998], [77.10000000000001, 28.749999999999996], [77.07000000000001, 28.749999999999996], [77.07000000000001, 28.724999999999998]]]}",
5.999999999999964,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1, 28.724999999999998], [77.13, 28.724999999999998], [77.13, 28.749999999999996], [77.1, 28.749999999999996], [77.1, 28.724999999999998]]]}",
6.000000000000017,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.13, 28.724999999999998], [77.16, 28.724999999999998], [77.16, 28.749999999999996], [77.13, 28.749999999999996], [77.13, 28.724999999999998]]]}",
5.999999999999963,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.16, 28.724999999999998], [77.19, 28.724999999999998], [77.19, 28.749999999999996], [77.16, 28.749999999999996], [77.16, 28.724999999999998]]]}",
6.0000000000000275,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.19, 28.724999999999998], [77.22, 28.724999999999998], [77.22, 28.749999999999996], [77.19, 28.749999999999996], [77.19, 28.724999999999998]]]}",
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.22, 28.724999999999998], [77.25, 28.724999999999998], [77.25, 28.749999999999996], [77.22, 28.749999999999996], [77.22, 28.724999999999998]]]}",Crops
5.999999999999959,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.25, 28.724999999999998], [77.28, 28.724999999999998], [77.28, 28.749999999999996], [77.25, 28.749999999999996], [77.25, 28.724999999999998]]]}",
5.999999999999933,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.28, 28.724999999999998], [77.31, 28.724999999999998], [77.31, 28.749999999999996], [77.28, 28.749999999999996], [77.28, 28.724999999999998]]]}",
5.999999999999999,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.31, 28.724999999999998], [77.34, 28.724999999999998], [77.34, 28.749999999999996], [77.31, 28.749999999999996], [77.31, 28.724999999999998]]]}",
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34, 28.724999999999998], [77.37, 28.724999999999998], [77.37, 28.749999999999996], [77.34, 28.749999999999996], [77.34, 28.724999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37, 28.724999999999998], [77.4, 28.724999999999998], [77.4, 28.749999999999996], [77.37, 28.749999999999996], [77.37, 28.724999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.4, 28.724999999999998], [77.43, 28.724999999999998], [77.43, 28.749999999999996], [77.4, 28.749999999999996], [77.4, 28.724999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8, 28.75], [76.83, 28.75], [76.83, 28.775], [76.8, 28.775], [76.8, 28.75]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83, 28.75], [76.86, 28.75], [76.86, 28.775], [76.83, 28.775], [76.83, 28.75]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86, 28.75], [76.89, 28.75], [76.89, 28.775], [76.86, 28.775], [76.86, 28.75]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.89, 28.75], [76.92, 28.75], [76.92, 28.775], [76.89, 28.775], [76.89, 28.75]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.92, 28.75], [76.95, 28.75], [76.95, 28.775], [76.92, 28.775], [76.92, 28.75]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.95, 28.75], [76.98, 28.75], [76.98, 28.775], [76.95, 28.775], [76.95, 28.75]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.98, 28.75], [77.01, 28.75], [77.01, 28.775], [76.98, 28.775], [76.98, 28.75]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.01, 28.75], [77.04, 28.75], [77.04, 28.775], [77.01, 28.775], [77.01, 28.75]]]}",Crops
5.999999999999968,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.04, 28.75], [77.07000000000001, 28.75], [77.07000000000001, 28.775], [77.04, 28.775], [77.04, 28.75]]]}",
6.00000000000002,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.07000000000001, 28.75], [77.10000000000001, 28.75], [77.10000000000001, 28.775], [77.07000000000001, 28.775], [77.07000000000001, 28.75]]]}",
5.999999999999928,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1, 28.75], [77.13, 28.75], [77.13, 28.775], [77.1, 28.775], [77.1, 28.75]]]}",
5.999999999999951,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.13, 28.75], [77.16, 28.75], [77.16, 28.775], [77.13, 28.775], [77.13, 28.75]]]}",
5.999999999999962,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.16, 28.75], [77.19, 28.75], [77.19, 28.775], [77.16, 28.775], [77.16, 28.75]]]}",
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.19, 28.75], [77.22, 28.75], [77.22, 28.775], [77.19, 28.775], [77.19, 28.75]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.22, 28.75], [77.25, 28.75], [77.25, 28.775], [77.22, 28.775], [77.22, 28.75]]]}",Crops
5.999999999999979,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.25, 28.75], [77.28, 28.75], [77.28, 28.775], [77.25, 28.775], [77.25, 28.75]]]}",
5.999999999999965,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.28, 28.75], [77.31, 28.75], [77.31, 28.775], [77.28, 28.775], [77.28, 28.75]]]}",
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.31, 28.75], [77.34, 28.75], [77.34, 28.775], [77.31, 28.775], [77.31, 28.75]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34, 28.75], [77.37, 28.75], [77.37, 28.775], [77.34, 28.775], [77.34, 28.75]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37, 28.75], [77.4, 28.75], [77.4, 28.775], [77.37, 28.775], [77.37, 28.75]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.4, 28.75], [77.43, 28.75], [77.43, 28.775], [77.4, 28.775], [77.4, 28.75]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8, 28.775], [76.83, 28.775], [76.83, 28.799999999999997], [76.8, 28.799999999999997], [76.8, 28.775]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83, 28.775], [76.86, 28.775], [76.86, 28.799999999999997], [76.83, 28.799999999999997], [76.83, 28.775]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86, 28.775], [76.89, 28.775], [76.89, 28.799999999999997], [76.86, 28.799999999999997], [76.86, 28.775]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.89, 28.775], [76.92, 28.775], [76.92, 28.799999999999997], [76.89, 28.799999999999997], [76.89, 28.775]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.92, 28.775], [76.95, 28.775], [76.95, 28.799999999999997], [76.92, 28.799999999999997], [76.92, 28.775]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.95, 28.775], [76.98, 28.775], [76.98, 28.799999999999997], [76.95, 28.799999999999997], [76.95, 28.775]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.98, 28.775], [77.01, 28.775], [77.01, 28.799999999999997], [76.98, 28.799999999999997], [76.98, 28.775]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.01, 28.775], [77.04, 28.775], [77.04, 28.799999999999997], [77.01, 28.799999999999997], [77.01, 28.775]]]}",Crops
6.00000000000002,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.04, 28.775], [77.07000000000001, 28.775], [77.07000000000001, 28.799999999999997], [77.04, 28.799999999999997], [77.04, 28.775]]]}",
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.07000000000001, 28.775], [77.10000000000001, 28.775], [77.10000000000001, 28.799999999999997], [77.07000000000001, 28.799999999999997], [77.07000000000001, 28.775]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1, 28.775], [77.13, 28.775], [77.13, 28.799999999999997], [77.1, 28.799999999999997], [77.1, 28.775]]]}",Crops
5.999999999999979,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.13, 28.775], [77.16, 28.775], [77.16, 28.799999999999997], [77.13, 28.799999999999997], [77.13, 28.775]]]}",
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.16, 28.775], [77.19, 28.775], [77.19, 28.799999999999997], [77.16, 28.799999999999997], [77.16, 28.775]]]}",Crops
