landcover_class,geometry,landcover_name
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.19, 28.775], [77.22, 28.775], [77.22, 28.799999999999997], [77.19, 28.799999999999997], [77.19, 28.775]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.22, 28.775], [77.25, 28.775], [77.25, 28.799999999999997], [77.22, 28.799999999999997], [77.22, 28.775]]]}",Crops
5.9999999999999964,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.25, 28.775], [77.28, 28.775], [77.28, 28.799999999999997], [77.25, 28.799999999999997], [77.25, 28.775]]]}",
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.28, 28.775], [77.31, 28.775], [77.31, 28.799999999999997], [77.28, 28.799999999999997], [77.28, 28.775]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.31, 28.775], [77.34, 28.775], [77.34, 28.799999999999997], [77.31, 28.799999999999997], [77.31, 28.775]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34, 28.775], [77.37, 28.775], [77.37, 28.799999999999997], [77.34, 28.799999999999997], [77.34, 28.775]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37, 28.775], [77.4, 28.775], [77.4, 28.799999999999997], [77.37, 28.799999999999997], [77.37, 28.775]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.4, 28.775], [77.43, 28.775], [77.43, 28.799999999999997], [77.4, 28.799999999999997], [77.4, 28.775]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8, 28.799999999999997], [76.83, 28.799999999999997], [76.83, 28.824999999999996], [76.8, 28.824999999999996], [76.8, 28.799999999999997]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83, 28.799999999999997], [76.86, 28.799999999999997], [76.86, 28.824999999999996], [76.83, 28.824999999999996], [76.83, 28.799999999999997]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86, 28.799999999999997], [76.89, 28.799999999999997], [76.89, 28.824999999999996], [76.86, 28.824999999999996], [76.86, 28.799999999999997]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.89, 28.799999999999997], [76.92, 28.799999999999997], [76.92, 28.824999999999996], [76.89, 28.824999999999996], [76.89, 28.799999999999997]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.92, 28.799999999999997], [76.95, 28.799999999999997], [76.95, 28.824999999999996], [76.92, 28.824999999999996], [76.92, 28.799999999999997]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.95, 28.799999999999997], [76.98, 28.799999999999997], [76.98, 28.824999999999996], [76.95, 28.824999999999996], [76.95, 28.799999999999997]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.98, 28.799999999999997], [77.01, 28.799999999999997], [77.01, 28.824999999999996], [76.98, 28.824999999999996], [76.98, 28.799999999999997]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.01, 28.799999999999997], [77.04, 28.799999999999997], [77.04, 28.824999999999996], [77.01, 28.824999999999996], [77.01, 28.799999999999997]]]}",Crops
6.000000000000016,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.04, 28.799999999999997], [77.07000000000001, 28.799999999999997], [77.07000000000001, 28.824999999999996], [77.04, 28.824999999999996], [77.04, 28.799999999999997]]]}",
6.000000000000049,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.07000000000001, 28.799999999999997], [77.10000000000001, 28.799999999999997], [77.10000000000001, 28.824999999999996], [77.07000000000001, 28.824999999999996], [77.07000000000001, 28.799999999999997]]]}",
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1, 28.799999999999997], [77.13, 28.799999999999997], [77.13, 28.824999999999996], [77.1, 28.824999999999996], [77.1, 28.799999999999997]]]}",Crops
6.000000000000031,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.13, 28.799999999999997], [77.16, 28.799999999999997], [77.16, 28.824999999999996], [77.13, 28.824999999999996], [77.13, 28.799999999999997]]]}",
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.16, 28.799999999999997], [77.19, 28.799999999999997], [77.19, 28.824999999999996], [77.16, 28.824999999999996], [77.16, 28.799999999999997]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.19, 28.799999999999997], [77.22, 28.799999999999997], [77.22, 28.824999999999996], [77.19, 28.824999999999996], [77.19, 28.799999999999997]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.22, 28.799999999999997], [77.25, 28.799999999999997], [77.25, 28.824999999999996], [77.22, 28.824999999999996], [77.22, 28.799999999999997]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.25, 28.799999999999997], [77.28, 28.799999999999997], [77.28, 28.824999999999996], [77.25, 28.824999999999996], [77.25, 28.799999999999997]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.28, 28.799999999999997], [77.31, 28.799999999999997], [77.31, 28.824999999999996], [77.28, 28.824999999999996], [77.28, 28.799999999999997]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.31, 28.799999999999997], [77.34, 28.799999999999997], [77.34, 28.824999999999996], [77.31, 28.824999999999996], [77.31, 28.799999999999997]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34, 28.799999999999997], [77.37, 28.799999999999997], [77.37, 28.824999999999996], [77.34, 28.824999999999996], [77.34, 28.799999999999997]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37, 28.799999999999997], [77.4, 28.799999999999997], [77.4, 28.824999999999996], [77.37, 28.824999999999996], [77.37, 28.799999999999997]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.4, 28.799999999999997], [77.43, 28.799999999999997], [77.43, 28.824999999999996], [77.4, 28.824999999999996], [77.4, 28.799999999999997]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8, 28.825], [76.83, 28.825], [76.83, 28.849999999999998], [76.8, 28.849999999999998], [76.8, 28.825]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83, 28.825], [76.86, 28.825], [76.86, 28.849999999999998], [76.83, 28.849999999999998], [76.83, 28.825]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86, 28.825], [76.89, 28.825], [76.89, 28.849999999999998], [76.86, 28.849999999999998], [76.86, 28.825]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.89, 28.825], [76.92, 28.825], [76.92, 28.849999999999998], [76.89, 28.849999999999998], [76.89, 28.825]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.92, 28.825], [76.95, 28.825], [76.95, 28.849999999999998], [76.92, 28.849999999999998], [76.92, 28.825]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.95, 28.825], [76.98, 28.825], [76.98, 28.849999999999998], [76.95, 28.849999999999998], [76.95, 28.825]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.98, 28.825], [77.01, 28.825], [77.01, 28.849999999999998], [76.98, 28.849999999999998], [76.98, 28.825]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.01, 28.825], [77.04, 28.825], [77.04, 28.849999999999998], [77.01, 28.849999999999998], [77.01, 28.825]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.04, 28.825], [77.07000000000001, 28.825], [77.07000000000001, 28.849999999999998], [77.04, 28.849999999999998], [77.04, 28.825]]]}",Crops
6.000000000000053,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.07000000000001, 28.825], [77.10000000000001, 28.825], [77.10000000000001, 28.849999999999998], [77.07000000000001, 28.849999999999998], [77.07000000000001, 28.825]]]}",
6.000000000000039,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1, 28.825], [77.13, 28.825], [77.13, 28.849999999999998], [77.1, 28.849999999999998], [77.1, 28.825]]]}",
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.13, 28.825], [77.16, 28.825], [77.16, 28.849999999999998], [77.13, 28.849999999999998], [77.13, 28.825]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.16, 28.825], [77.19, 28.825], [77.19, 28.849999999999998], [77.16, 28.849999999999998], [77.16, 28.825]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.19, 28.825], [77.22, 28.825], [77.22, 28.849999999999998], [77.19, 28.849999999999998], [77.19, 28.825]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.22, 28.825], [77.25, 28.825], [77.25, 28.849999999999998], [77.22, 28.849999999999998], [77.22, 28.825]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.25, 28.825], [77.28, 28.825], [77.28, 28.849999999999998], [77.25, 28.849999999999998], [77.25, 28.825]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.28, 28.825], [77.31, 28.825], [77.31, 28.849999999999998], [77.28, 28.849999999999998], [77.28, 28.825]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.31, 28.825], [77.34, 28.825], [77.34, 28.849999999999998], [77.31, 28.849999999999998], [77.31, 28.825]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34, 28.825], [77.37, 28.825], [77.37, 28.849999999999998], [77.34, 28.849999999999998], [77.34, 28.825]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37, 28.825], [77.4, 28.825], [77.4, 28.849999999999998], [77.37, 28.849999999999998], [77.37, 28.825]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.4, 28.825], [77.43, 28.825], [77.43, 28.849999999999998], [77.4, 28.849999999999998], [77.4, 28.825]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8, 28.849999999999998], [76.83, 28.849999999999998], [76.83, 28.874999999999996], [76.8, 28.874999999999996], [76.8, 28.849999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83, 28.849999999999998], [76.86, 28.849999999999998], [76.86, 28.874999999999996], [76.83, 28.874999999999996], [76.83, 28.849999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86, 28.849999999999998], [76.89, 28.849999999999998], [76.89, 28.874999999999996], [76.86, 28.874999999999996], [76.86, 28.849999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.89, 28.849999999999998], [76.92, 28.849999999999998], [76.92, 28.874999999999996], [76.89, 28.874999999999996], [76.89, 28.849999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.92, 28.849999999999998], [76.95, 28.849999999999998], [76.95, 28.874999999999996], [76.92, 28.874999999999996], [76.92, 28.849999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.95, 28.849999999999998], [76.98, 28.849999999999998], [76.98, 28.874999999999996], [76.95, 28.874999999999996], [76.95, 28.849999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.98, 28.849999999999998], [77.01, 28.849999999999998], [77.01, 28.874999999999996], [76.98, 28.874999999999996], [76.98, 28.849999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.01, 28.849999999999998], [77.04, 28.849999999999998], [77.04, 28.874999999999996], [77.01, 28.874999999999996], [77.01, 28.849999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.04, 28.849999999999998], [77.07000000000001, 28.849999999999998], [77.07000000000001, 28.874999999999996], [77.04, 28.874999999999996], [77.04, 28.849999999999998]]]}",Crops
6.000000000000035,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.07000000000001, 28.849999999999998], [77.10000000000001, 28.849999999999998], [77.10000000000001, 28.874999999999996], [77.07000000000001, 28.874999999999996], [77.07000000000001, 28.849999999999998]]]}",
6.000000000000052,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1, 28.849999999999998], [77.13, 28.849999999999998], [77.13, 28.874999999999996], [77.1, 28.874999999999996], [77.1, 28.849999999999998]]]}",
6.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.13, 28.849999999999998], [77.16, 28.849999999999998], [77.16, 28.874999999999996], [77.13, 28.874999999999996], [77.13, 28.849999999999998]]]}",Built area
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.16, 28.849999999999998], [77.19, 28.849999999999998], [77.19, 28.874999999999996], [77.16, 28.874999999999996], [77.16, 28.849999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.19, 28.849999999999998], [77.22, 28.849999999999998], [77.22, 28.874999999999996], [77.19, 28.874999999999996], [77.19, 28.849999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.22, 28.849999999999998], [77.25, 28.849999999999998], [77.25, 28.874999999999996], [77.22, 28.874999999999996], [77.22, 28.849999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.25, 28.849999999999998], [77.28, 28.849999999999998], [77.28, 28.874999999999996], [77.25, 28.874999999999996], [77.25, 28.849999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.28, 28.849999999999998], [77.31, 28.849999999999998], [77.31, 28.874999999999996], [77.28, 28.874999999999996], [77.28, 28.849999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.31, 28.849999999999998], [77.34, 28.849999999999998], [77.34, 28.874999999999996], [77.31, 28.874999999999996], [77.31, 28.849999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34, 28.849999999999998], [77.37, 28.849999999999998], [77.37, 28.874999999999996], [77.34, 28.874999999999996], [77.34, 28.849999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37, 28.849999999999998], [77.4, 28.849999999999998], [77.4, 28.874999999999996], [77.37, 28.874999999999996], [77.37, 28.849999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.4, 28.849999999999998], [77.43, 28.849999999999998], [77.43, 28.874999999999996], [77.4, 28.874999999999996], [77.4, 28.849999999999998]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8, 28.875], [76.83, 28.875], [76.83, 28.9], [76.8, 28.9], [76.8, 28.875]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83, 28.875], [76.86, 28.875], [76.86, 28.9], [76.83, 28.9], [76.83, 28.875]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86, 28.875], [76.89, 28.875], [76.89, 28.9], [76.86, 28.9], [76.86, 28.875]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.89, 28.875], [76.92, 28.875], [76.92, 28.9], [76.89, 28.9], [76.89, 28.875]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.92, 28.875], [76.95, 28.875], [76.95, 28.9], [76.92, 28.9], [76.92, 28.875]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.95, 28.875], [76.98, 28.875], [76.98, 28.9], [76.95, 28.9], [76.95, 28.875]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.98, 28.875], [77.01, 28.875], [77.01, 28.9], [76.98, 28.9], [76.98, 28.875]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.01, 28.875], [77.04, 28.875], [77.04, 28.9], [77.01, 28.9], [77.01, 28.875]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.04, 28.875], [77.07000000000001, 28.875], [77.07000000000001, 28.9], [77.04, 28.9], [77.04, 28.875]]]}",Crops
5.999999999999999,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.07000000000001, 28.875], [77.10000000000001, 28.875], [77.10000000000001, 28.9], [77.07000000000001, 28.9], [77.07000000000001, 28.875]]]}",
5.999999999999979,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1, 28.875], [77.13, 28.875], [77.13, 28.9], [77.1, 28.9], [77.1, 28.875]]]}",
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.13, 28.875], [77.16, 28.875], [77.16, 28.9], [77.13, 28.9], [77.13, 28.875]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.16, 28.875], [77.19, 28.875], [77.19, 28.9], [77.16, 28.9], [77.16, 28.875]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.19, 28.875], [77.22, 28.875], [77.22, 28.9], [77.19, 28.9], [77.19, 28.875]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.22, 28.875], [77.25, 28.875], [77.25, 28.9], [77.22, 28.9], [77.22, 28.875]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.25, 28.875], [77.28, 28.875], [77.28, 28.9], [77.25, 28.9], [77.25, 28.875]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.28, 28.875], [77.31, 28.875], [77.31, 28.9], [77.28, 28.9], [77.28, 28.875]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.31, 28.875], [77.34, 28.875], [77.34, 28.9], [77.31, 28.9], [77.31, 28.875]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34, 28.875], [77.37, 28.875], [77.37, 28.9], [77.34, 28.9], [77.34, 28.875]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37, 28.875], [77.4, 28.875], [77.4, 28.9], [77.37, 28.9], [77.37, 28.875]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.4, 28.875], [77.43, 28.875], [77.43, 28.9], [77.4, 28.9], [77.4, 28.875]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8, 28.9], [76.83, 28.9], [76.83, 28.924999999999997], [76.8, 28.924999999999997], [76.8, 28.9]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83, 28.9], [76.86, 28.9], [76.86, 28.924999999999997], [76.83, 28.924999999999997], [76.83, 28.9]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86, 28.9], [76.89, 28.9], [76.89, 28.924999999999997], [76.86, 28.924999999999997], [76.86, 28.9]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.89, 28.9], [76.92, 28.9], [76.92, 28.924999999999997], [76.89, 28.924999999999997], [76.89, 28.9]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.92, 28.9], [76.95, 28.9], [76.95, 28.924999999999997], [76.92, 28.924999999999997], [76.92, 28.9]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.95, 28.9], [76.98, 28.9], [76.98, 28.924999999999997], [76.95, 28.924999999999997], [76.95, 28.9]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.98, 28.9], [77.01, 28.9], [77.01, 28.924999999999997], [76.98, 28.924999999999997], [76.98, 28.9]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.01, 28.9], [77.04, 28.9], [77.04, 28.924999999999997], [77.01, 28.924999999999997], [77.01, 28.9]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.04, 28.9], [77.07000000000001, 28.9], [77.07000000000001, 28.924999999999997], [77.04, 28.924999999999997], [77.04, 28.9]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.07000000000001, 28.9], [77.10000000000001, 28.9], [77.10000000000001, 28.924999999999997], [77.07000000000001, 28.924999999999997], [77.07000000000001, 28.9]]]}",Crops
5.999999999999988,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1, 28.9], [77.13, 28.9], [77.13, 28.924999999999997], [77.1, 28.924999999999997], [77.1, 28.9]]]}",
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.13, 28.9], [77.16, 28.9], [77.16, 28.924999999999997], [77.13, 28.924999999999997], [77.13, 28.9]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.16, 28.9], [77.19, 28.9], [77.19, 28.924999999999997], [77.16, 28.924999999999997], [77.16, 28.9]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.19, 28.9], [77.22, 28.9], [77.22, 28.924999999999997], [77.19, 28.924999999999997], [77.19, 28.9]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.22, 28.9], [77.25, 28.9], [77.25, 28.924999999999997], [77.22, 28.924999999999997], [77.22, 28.9]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.25, 28.9], [77.28, 28.9], [77.28, 28.924999999999997], [77.25, 28.924999999999997], [77.25, 28.9]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.28, 28.9], [77.31, 28.9], [77.31, 28.924999999999997], [77.28, 28.924999999999997], [77.28, 28.9]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.31, 28.9], [77.34, 28.9], [77.34, 28.924999999999997], [77.31, 28.924999999999997], [77.31, 28.9]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34, 28.9], [77.37, 28.9], [77.37, 28.924999999999997], [77.34, 28.924999999999997], [77.34, 28.9]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37, 28.9], [77.4, 28.9], [77.4, 28.924999999999997], [77.37, 28.924999999999997], [77.37, 28.9]]]}",Crops
4.0,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.4, 28.9], [77.43, 28.9], [77.43, 28.924999999999997], [77.4, 28.924999999999997], [77.4, 28.9]]]}",Crops
